Timestamp,A,Anomaly_A,B,Anomaly_B,C,Anomaly_C,D,Anomaly_D,E,Anomaly_E,F,Anomaly_F,G,Anomaly_G,H,Anomaly_H,I,Anomaly_I,J,Anomaly_J
2023-02-25 20:45:00,2664.0,0,7.0,0,462.0,0,353.0,0,39.0,0,3.0,0,68.91191821427908,0,0.0,0,0.7317480852294632,0,0.0,0
2023-02-25 21:00:00,3025.0,0,7.0,0,278.0,0,569.0,0,37.0,0,2.0,0,0.0,0,0.0,0,0.2902475733572232,0,0.0,0
2023-02-25 21:15:00,2766.0,0,5.0,0,396.0,0,271.0,0,36.0,0,2.0,0,0.0,0,0.0,0,1.0596032165274163,0,0.0,0
2023-02-25 21:30:00,2614.0,0,7.0,0,212.0,0,310.0,0,34.0,0,3.0,0,20.3336481775479,0,0.0,0,0.2402828006080245,0,0.0,0
2023-02-25 21:45:00,2030.0,0,7.0,0,237.0,0,244.0,0,35.0,0,3.0,0,0.0,0,0.0,0,0.3964609703698799,0,0.0,0
2023-02-25 22:00:00,1927.0,0,6.0,0,225.0,0,244.0,0,34.0,0,2.0,0,0.0,0,0.0,0,0.3992490938839593,0,0.0,0
2023-02-25 22:15:00,2130.0,0,6.0,0,133.0,0,311.0,0,35.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-25 22:30:00,1734.0,0,4.0,0,182.0,0,221.0,0,34.0,0,2.0,0,0.0,0,0.0,0,0.3844557938734549,0,0.0,0
2023-02-25 22:45:00,1460.0,0,6.0,0,101.0,0,179.0,0,34.0,0,0.0,0,0.0,0,0.0,0,0.3749539359564163,0,0.0,0
2023-02-25 23:00:00,1011.0,0,4.0,0,94.0,0,130.0,0,30.0,0,1.0,0,0.0,0,0.0,0,0.3472134517100692,0,0.0,0
2023-02-25 23:15:00,714.0,0,6.0,0,95.0,0,75.0,0,28.0,0,1.0,0,0.0,0,0.0,0,0.9409745403499614,0,0.0,0
2023-02-25 23:30:00,584.0,0,4.0,0,67.0,0,90.0,0,30.0,0,0.0,0,11.961767351093014,0,0.0,0,0.5313307329491658,0,0.0,0
2023-02-25 23:45:00,282.0,0,5.0,0,69.0,0,83.0,0,27.0,0,0.0,0,18.79908526519424,0,0.0,0,0.0233680443795056,0,0.0,0
2023-02-26 00:00:00,547.0,0,3.0,0,49.0,0,80.0,0,29.0,0,0.0,0,0.0,0,0.0,0,1.536652781015714,0,0.0,0
2023-02-26 00:15:00,440.0,0,5.0,0,35.0,0,85.0,0,28.0,0,1.0,0,0.0,0,0.0,0,1.0038806952628512,0,0.0,0
2023-02-26 00:30:00,560.0,0,6.0,0,48.0,0,119.0,0,30.0,0,0.0,0,0.0,0,0.0,0,1.1709179378560997,0,0.0,0
2023-02-26 00:45:00,428.0,0,6.0,0,79.0,0,97.0,0,28.0,0,1.0,0,0.0,0,0.0,0,4.716731941312514,0,0.0,0
2023-02-26 01:00:00,513.0,0,6.0,0,69.0,0,121.0,0,28.0,0,0.0,0,0.0,0,0.4192838052752187,0,0.0,0,0.0,0
2023-02-26 01:15:00,369.0,0,5.0,0,156.0,0,216.0,0,27.0,0,1.0,0,0.0,0,0.0,0,0.8040838093712281,0,0.0,0
2023-02-26 01:30:00,415.0,0,4.0,0,138.0,0,111.0,0,30.0,0,2.0,0,20.422027589278656,0,0.0,0,1.036599536888772,0,0.0,0
2023-02-26 01:45:00,542.0,0,5.0,0,198.0,0,201.0,0,30.0,0,1.0,0,0.0,0,0.0,0,0.3633863904356547,0,1.8485765906493932,0
2023-02-26 02:00:00,326.0,0,4.0,0,191.0,0,280.0,0,27.0,0,0.0,0,0.0,0,0.0,0,1.0363444733596476,0,0.0,0
2023-02-26 02:15:00,455.0,0,5.0,0,155.0,0,296.0,0,32.0,0,2.0,0,130.8513187585169,0,0.0,0,0.4319332236977689,0,0.0,0
2023-02-26 02:30:00,496.0,0,6.0,0,148.0,0,323.0,0,31.0,0,1.0,0,16.06750965766775,0,0.0,0,0.4415603473414695,0,0.0,0
2023-02-26 02:45:00,619.0,0,6.0,0,222.0,0,287.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.1693175371240217,0,0.0,0
2023-02-26 03:00:00,329.0,0,6.0,0,191.0,0,359.0,0,31.0,0,2.0,0,0.0,0,0.0,0,0.3337155860219735,0,0.0,0
2023-02-26 03:15:00,495.0,0,5.0,0,267.0,0,359.0,0,28.0,0,3.0,0,45.10753737434945,0,0.0,0,1.4816263945283787,0,0.0,0
2023-02-26 03:30:00,383.0,0,6.0,0,260.0,0,323.0,0,28.0,0,3.0,0,34.87061728863399,0,0.0,0,0.0,0,0.0,0
2023-02-26 03:45:00,342.0,0,6.0,0,247.0,0,452.0,0,27.0,0,3.0,0,0.0,0,0.0,0,1.255219167864452,0,0.0,0
2023-02-26 04:00:00,507.0,0,4.0,0,349.0,0,373.0,0,31.0,0,2.0,0,0.0,0,0.0,0,0.5630109911927261,0,0.0,0
2023-02-26 04:15:00,830.0,0,7.0,0,294.0,0,207.0,0,29.0,0,1.0,0,0.0,0,0.0,0,7.473194296126855,0,0.0,0
2023-02-26 04:30:00,700.0,0,6.0,0,287.0,0,454.0,0,32.0,0,1.0,0,0.0,0,0.0,0,0.3018488724107841,0,0.0,0
2023-02-26 04:45:00,662.0,0,5.0,0,273.0,0,292.0,0,30.0,0,1.0,0,0.0,0,0.0,0,2.4268049841444963,0,0.0,0
2023-02-26 05:00:00,1068.0,0,4.0,0,254.0,0,239.0,0,32.0,0,1.0,0,0.0,0,0.0,0,0.6441642647015627,0,0.0,0
2023-02-26 05:15:00,1470.0,0,5.0,0,304.0,0,369.0,0,33.0,0,3.0,0,0.0,0,0.0,0,3.7860788196583663,0,0.0,0
2023-02-26 05:30:00,1359.0,0,4.0,0,331.0,0,321.0,0,36.0,0,2.0,0,0.0,0,0.0,0,0.2841438978194973,0,0.0,0
2023-02-26 05:45:00,1603.0,0,6.0,0,338.0,0,316.0,0,42.0,0,3.0,0,0.0,0,3.9423384181205288,0,1.7850168991085609,0,0.0,0
2023-02-26 06:00:00,1195.0,0,6.0,0,470.0,0,573.0,0,49.0,0,3.0,0,0.0,0,0.0,0,0.2848675055962965,0,0.0,0
2023-02-26 06:15:00,2217.0,0,6.0,0,502.0,0,677.0,0,46.0,0,1.0,0,0.0,0,0.0,0,0.8221168832244568,0,0.0,0
2023-02-26 06:30:00,2264.0,0,6.0,0,468.0,0,568.0,0,57.0,0,3.0,0,0.0,0,0.0,0,1.0857736283715926,0,0.0,0
2023-02-26 06:45:00,1785.0,0,7.0,0,547.0,0,678.0,0,58.0,0,2.0,0,0.0,0,0.0,0,5.110606333933426,0,0.0,0
2023-02-26 07:00:00,2541.0,0,6.0,0,383.0,0,662.0,0,62.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 07:15:00,2230.0,0,4.0,0,360.0,0,706.0,0,58.0,0,2.0,0,0.0,0,0.0,0,7.42907720737025,0,0.0,0
2023-02-26 07:30:00,2463.0,0,5.0,0,487.0,0,779.0,0,63.0,0,6.0,0,0.0,0,1.890477846453583,0,0.2110317825796729,0,0.0,0
2023-02-26 07:45:00,1901.0,0,8.0,0,556.0,0,410.0,0,65.0,0,8.0,0,25.428873547325427,0,0.0,0,0.403131051592603,0,0.0,0
2023-02-26 08:00:00,2564.0,0,4.0,0,504.0,0,687.0,0,70.0,0,9.0,0,0.0,0,0.0,0,5.086647360062973,0,0.0,0
2023-02-26 08:15:00,2936.0,0,5.0,0,626.0,0,467.0,0,78.0,0,5.0,0,0.0,0,0.0,0,0.3157988733586293,0,0.0,0
2023-02-26 08:30:00,2323.0,0,8.0,0,539.0,0,610.0,0,78.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 08:45:00,3821.0,0,7.0,0,364.0,0,680.0,0,80.0,0,6.0,0,17.466124071928252,0,0.0,0,0.3330977577723258,0,0.0,0
2023-02-26 09:00:00,2967.0,0,4.0,0,601.0,0,723.0,0,74.0,0,5.0,0,0.0,0,0.0,0,0.3730372676995799,0,0.0,0
2023-02-26 09:15:00,3841.0,0,4.0,0,429.0,0,763.0,0,86.0,0,7.0,0,0.0,0,0.0,0,0.667570726138207,0,0.0,0
2023-02-26 09:30:00,2653.0,0,6.0,0,366.0,0,725.0,0,74.0,0,13.0,0,0.0,0,0.0,0,0.1229696388750925,0,0.0,0
2023-02-26 09:45:00,4101.0,0,6.0,0,487.0,0,758.0,0,86.0,0,12.0,0,0.0,0,0.0,0,0.296170898022849,0,0.0,0
2023-02-26 10:00:00,3782.0,0,8.0,0,431.0,0,952.0,0,89.0,0,2.0,0,0.0,0,0.0,0,4.053440171095998,0,0.0,0
2023-02-26 10:15:00,3335.0,0,8.0,0,417.0,0,942.0,0,87.0,0,10.0,0,0.0,0,0.0,0,0.5968368768230004,0,0.0,0
2023-02-26 10:30:00,2984.0,0,8.0,0,665.0,0,621.0,0,89.0,0,0.0,0,0.0,0,0.0,0,5.92400605911806,0,0.0,0
2023-02-26 10:45:00,3425.0,0,9.0,0,638.0,0,1019.0,0,95.0,0,6.0,0,0.0,0,0.0,0,0.9008159934354428,0,0.0,0
2023-02-26 11:00:00,2978.0,0,6.0,0,739.0,0,775.0,0,96.0,0,4.0,0,0.0,0,0.0,0,0.6562471128663451,0,0.0,0
2023-02-26 11:15:00,4484.0,0,8.0,0,714.0,0,955.0,0,92.0,0,10.0,0,0.0,0,0.0,0,0.9968069391213064,0,0.0,0
2023-02-26 11:30:00,3435.0,0,7.0,0,748.0,0,952.0,0,97.0,0,3.0,0,0.0,0,0.0,0,2.4200831925384394,0,0.0,0
2023-02-26 11:45:00,2703.0,0,9.0,0,432.0,0,728.0,0,97.0,0,3.0,0,0.0,0,0.0,0,0.3329548743824732,0,0.0,0
2023-02-26 12:00:00,3919.0,0,5.0,0,699.0,0,563.0,0,102.0,0,5.0,0,18.822648038298283,0,0.0,0,0.0,0,0.0,0
2023-02-26 12:15:00,3971.0,0,9.0,0,469.0,0,747.0,0,90.0,0,7.0,0,0.0,0,0.0,0,0.3016381086878421,0,0.0,0
2023-02-26 12:30:00,4200.0,0,9.0,0,604.0,0,736.0,0,100.0,0,5.0,0,0.0,0,0.0,0,0.3211108853797214,0,0.0,0
2023-02-26 12:45:00,3422.0,0,8.0,0,666.0,0,512.0,0,104.0,0,2.0,0,0.0,0,0.0,0,0.3190656320542438,0,0.0,0
2023-02-26 13:00:00,2977.0,0,8.0,0,700.0,0,611.0,0,98.0,0,3.0,0,0.0,0,0.0,0,10.599578335947026,0,2.6834661288707875,0
2023-02-26 13:15:00,2856.0,0,5.0,0,702.0,0,778.0,0,82.0,0,5.0,0,0.0,0,0.0,0,0.3898716365020004,0,0.0,0
2023-02-26 13:30:00,3866.0,0,5.0,0,549.0,0,751.0,0,93.0,0,2.0,0,0.0,0,0.0,0,5.77395235544246,0,0.0,0
2023-02-26 13:45:00,2355.0,0,6.0,0,736.0,0,561.0,0,90.0,0,2.0,0,0.0,0,0.0,0,0.8693538911345369,0,0.0,0
2023-02-26 14:00:00,1998.0,0,7.0,0,523.0,0,534.0,0,80.0,0,2.0,0,0.0,0,0.0,0,0.388070655715096,0,0.0,0
2023-02-26 14:15:00,2216.0,0,6.0,0,689.0,0,562.0,0,90.0,0,3.0,0,6.124976822735657,0,0.0,0,0.7494568003080029,0,0.0,0
2023-02-26 14:30:00,2230.0,0,6.0,0,694.0,0,448.0,0,83.0,0,5.0,0,0.0,0,0.0,0,0.4701411065610096,0,0.0,0
2023-02-26 14:45:00,2821.0,0,7.0,0,602.0,0,509.0,0,71.0,0,5.0,0,0.0,0,0.0,0,0.9796083347171058,0,0.0,0
2023-02-26 15:00:00,2378.0,0,6.0,0,718.0,0,756.0,0,70.0,0,1.0,0,0.0,0,0.0,0,0.0429944924387978,0,0.0,0
2023-02-26 15:15:00,4402.0,0,9.0,0,878.0,0,433.0,0,78.0,0,5.0,0,0.0,0,0.0,0,1.3732386357329365,0,0.0,0
2023-02-26 15:30:00,3932.0,0,10.0,0,737.0,0,706.0,0,66.0,0,2.0,0,0.0,0,0.0,0,3.1604231961040865,0,0.0,0
2023-02-26 15:45:00,3504.0,0,10.0,0,777.0,0,829.0,0,63.0,0,5.0,0,0.0,0,0.0,0,0.0838946706252119,0,0.0,0
2023-02-26 16:00:00,2957.0,0,10.0,0,890.0,0,591.0,0,64.0,0,6.0,0,0.0,0,0.0,0,8.877290200950751,0,0.0,0
2023-02-26 16:15:00,2955.0,0,6.0,0,568.0,0,663.0,0,69.0,0,0.0,0,0.0,0,0.0,0,0.3642332181555467,0,0.0,0
2023-02-26 16:30:00,4121.0,0,9.0,0,457.0,0,849.0,0,60.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 16:45:00,4315.0,0,6.0,0,839.0,0,1008.0,0,54.0,0,3.0,0,0.0,0,0.0,0,0.7030696571378774,0,0.0,0
2023-02-26 17:00:00,4998.0,0,5.0,0,731.0,0,1252.0,0,63.0,0,4.0,0,0.0,0,0.0,0,1.7720429463729386,0,0.0,0
2023-02-26 17:15:00,3933.0,0,5.0,0,692.0,0,694.0,0,56.0,0,2.0,0,51.871945267493686,0,0.0,0,0.1257504532945265,0,0.0,0
2023-02-26 17:30:00,3625.0,0,5.0,0,903.0,0,1163.0,0,50.0,0,12.0,0,0.0,0,0.0,0,2.716239199976877,0,0.0,0
2023-02-26 17:45:00,4574.0,0,8.0,0,676.0,0,860.0,0,46.0,0,3.0,0,0.0,0,0.0,0,1.3873118130223872,0,0.0,0
2023-02-26 18:00:00,5420.0,0,6.0,0,501.0,0,626.0,0,46.0,0,5.0,0,0.0,0,0.0,0,0.6721512530795466,0,0.0,0
2023-02-26 18:15:00,4998.0,0,7.0,0,672.0,0,918.0,0,49.0,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 18:30:00,3785.0,0,6.0,0,648.0,0,652.0,0,47.0,0,8.0,0,0.0,0,0.0,0,3.463305081959339,0,0.0,0
2023-02-26 18:45:00,4562.0,0,5.0,0,413.0,0,721.0,0,51.0,0,2.0,0,0.0,0,0.0,0,0.1603935788279807,0,0.0,0
2023-02-26 19:00:00,3550.0,0,5.0,0,501.0,0,529.0,0,48.0,0,5.0,0,0.0,0,0.0,0,3.8570075461577247,0,0.0,0
2023-02-26 19:15:00,4330.0,0,4.0,0,658.0,0,507.0,0,45.0,0,3.0,0,0.0,0,0.0,0,0.5431531068180229,0,0.0,0
2023-02-26 19:30:00,3771.0,0,4.0,0,619.0,0,893.0,0,43.0,0,5.0,0,0.0,0,0.0,0,0.0600861117034121,0,0.0,0
2023-02-26 19:45:00,2780.0,0,6.0,0,418.0,0,861.0,0,41.0,0,1.0,0,29.855331413201156,0,0.0,0,0.8407053845934651,0,0.0,0
2023-02-26 20:00:00,2750.0,0,5.0,0,383.0,0,510.0,0,42.0,0,3.0,0,0.0,0,0.0,0,0.6404447086998946,0,0.0,0
2023-02-26 20:15:00,2512.0,0,5.0,0,403.0,0,544.0,0,37.0,0,2.0,0,0.0,0,0.0,0,0.4396587891982504,0,0.0,0
2023-02-26 20:30:00,3541.0,0,4.0,0,280.0,0,396.0,0,38.0,0,3.0,0,0.0,0,0.0,0,0.4881994703402186,0,0.0,0
2023-02-26 20:45:00,2621.0,0,4.0,0,324.0,0,454.0,0,39.0,0,3.0,0,0.0,0,0.0,0,3.4007573187863267,0,0.0,0
2023-02-26 21:00:00,2194.0,0,5.0,0,290.0,0,443.0,0,40.0,0,4.0,0,0.0,0,0.0,0,0.8184808133672173,0,0.0,0
2023-02-26 21:15:00,2188.0,0,5.0,0,193.0,0,286.0,0,37.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 21:30:00,1885.0,0,6.0,0,174.0,0,321.0,0,39.0,0,2.0,0,0.0,0,0.0,0,0.478022943434883,0,3.2340639022589595,0
2023-02-26 21:45:00,2434.0,0,7.0,0,253.0,0,466.0,0,33.0,0,3.0,0,0.0,0,0.0,0,1.2751517015881757,0,0.0,0
2023-02-26 22:00:00,2355.0,0,4.0,0,223.0,0,434.0,0,33.0,0,1.0,0,0.0,0,0.0,0,0.0329557967970453,0,0.0,0
2023-02-26 22:15:00,1833.0,0,6.0,0,220.0,0,182.0,0,33.0,0,1.0,0,0.0,0,0.0,0,1.038240483138673,0,0.0,0
2023-02-26 22:30:00,1590.0,0,5.0,0,227.0,0,246.0,0,32.0,0,2.0,0,0.0,0,0.0,0,0.531529259291629,0,0.0,0
2023-02-26 22:45:00,1256.0,0,5.0,0,109.0,0,213.0,0,35.0,0,1.0,0,0.0,0,0.0,0,1.1717922031374013,0,0.0,0
2023-02-26 23:00:00,1156.0,0,4.0,0,92.0,0,153.0,0,32.0,0,0.0,0,0.0,0,0.0,0,0.8537027593342708,0,0.0,0
2023-02-26 23:15:00,544.0,0,5.0,0,135.0,0,139.0,0,34.0,0,1.0,0,23.011614585757677,0,0.0,0,0.0,0,0.0,0
2023-02-26 23:30:00,625.0,0,4.0,0,62.0,0,145.0,0,32.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-26 23:45:00,292.0,0,5.0,0,49.0,0,95.0,0,32.0,0,0.0,0,4.201747611411682,0,0.0,0,0.0,0,0.0,0
2023-02-27 00:00:00,604.0,0,5.0,0,24.0,0,16.0,0,32.0,0,0.0,0,0.0,0,0.0461814617054794,0,0.4744892311537879,0,0.0,0
2023-02-27 00:15:00,604.0,0,4.0,0,71.0,0,90.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.7700615225050643,0,0.0,0
2023-02-27 00:30:00,433.0,0,4.0,0,52.0,0,94.0,0,27.0,0,1.0,0,0.0,0,0.0,0,2.6332456334198384,0,0.0,0
2023-02-27 00:45:00,565.0,0,4.0,0,46.0,0,15.0,0,27.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 01:00:00,654.0,0,4.0,0,66.0,0,49.0,0,32.0,0,2.0,0,0.0,0,0.0,0,1.0009576212086988,0,0.0,0
2023-02-27 01:15:00,281.0,0,7.0,0,33.0,0,48.0,0,32.0,0,1.0,0,0.0,0,0.6008674688927303,0,0.0241015842161387,0,0.0,0
2023-02-27 01:30:00,399.0,0,7.0,0,76.0,0,32.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.5306792134287361,0,0.0,0
2023-02-27 01:45:00,622.0,0,7.0,0,31.0,0,91.0,0,32.0,0,1.0,0,0.0,0,0.0,0,1.404019235531116,0,0.0,0
2023-02-27 02:00:00,796.0,0,6.0,0,60.0,0,57.0,0,30.0,0,0.0,0,0.0,0,0.0,0,0.2092990117917788,0,0.0,0
2023-02-27 02:15:00,488.0,0,6.0,0,27.0,0,78.0,0,32.0,0,2.0,0,36.25436043896866,0,0.0,0,1.1838431437909014,0,0.0,0
2023-02-27 02:30:00,811.0,0,6.0,0,42.0,0,29.0,0,27.0,0,0.0,0,0.0,0,0.0,0,0.3796036880288687,0,0.0,0
2023-02-27 02:45:00,613.0,0,5.0,0,31.0,0,26.0,0,32.0,0,0.0,0,0.0,0,0.0,0,3.297830032460853,0,0.0,0
2023-02-27 03:00:00,293.0,0,6.0,0,51.0,0,21.0,0,31.0,0,1.0,0,0.0,0,0.0,0,0.3434533147414731,0,0.0,0
2023-02-27 03:15:00,287.0,0,7.0,0,66.0,0,55.0,0,30.0,0,2.0,0,0.0,0,0.0,0,0.4856150299208002,0,0.0,0
2023-02-27 03:30:00,270.0,0,9.0,0,131.0,0,60.0,0,29.0,0,1.0,0,0.0,0,0.0,0,0.5195596654421565,0,0.0,0
2023-02-27 03:45:00,690.0,0,6.0,0,186.0,0,156.0,0,29.0,0,2.0,0,0.0,0,0.0,0,0.3720354360300343,0,0.0,0
2023-02-27 04:00:00,1142.0,0,6.0,0,233.0,0,217.0,0,27.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 04:15:00,1528.0,0,8.0,0,288.0,0,367.0,0,29.0,0,0.0,0,0.0,0,0.0,0,1.1855056868723597,0,0.0,0
2023-02-27 04:30:00,2294.0,0,7.0,0,421.0,0,559.0,0,31.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 04:45:00,3722.0,0,10.0,0,531.0,0,550.0,0,34.0,0,0.0,0,0.0,0,0.0,0,0.0763607123594665,0,0.0,0
2023-02-27 05:00:00,3195.0,0,7.0,0,460.0,0,813.0,0,36.0,0,3.0,0,0.0,0,0.8227404701482379,0,0.7578356087319177,0,0.0,0
2023-02-27 05:15:00,4023.0,0,8.0,0,597.0,0,850.0,0,52.0,0,12.0,0,0.0,0,0.0,0,1.276604133731705,0,0.0,0
2023-02-27 05:30:00,4450.0,0,9.0,0,668.0,0,1046.0,0,59.0,0,24.0,0,0.0,0,0.0,0,1.350877572325167,0,0.0,0
2023-02-27 05:45:00,6079.0,0,9.0,0,589.0,0,1276.0,0,71.0,0,10.0,0,28.58403074224711,0,0.0,0,0.0,0,0.0,0
2023-02-27 06:00:00,6882.0,0,10.0,0,1206.0,0,1290.0,0,78.0,0,16.0,0,0.0,0,0.0,0,0.9392073601254384,0,0.0,0
2023-02-27 06:15:00,5613.0,0,11.0,0,895.0,0,1210.0,0,83.0,0,18.0,0,0.0,0,0.0,0,0.126807563222701,0,0.0,0
2023-02-27 06:30:00,6314.0,0,10.0,0,677.0,0,877.0,0,107.0,0,23.0,0,0.0,0,0.0,0,0.2197452097588093,0,0.0,0
2023-02-27 06:45:00,5842.0,0,8.0,0,903.0,0,777.0,0,101.0,0,23.0,0,0.0,0,0.0,0,5.512947316825871,0,0.0,0
2023-02-27 07:00:00,6789.0,0,8.0,0,978.0,0,1097.0,0,117.0,0,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 07:15:00,4878.0,0,11.0,0,1139.0,0,776.0,0,130.0,0,10.0,0,0.0,0,0.0,0,0.7076583786090032,0,0.0,0
2023-02-27 07:30:00,5346.0,0,11.0,0,745.0,0,603.0,0,133.0,0,12.0,0,0.0,0,0.0,0,1.0049023924165446,0,0.0,0
2023-02-27 07:45:00,4151.0,0,8.0,0,735.0,0,704.0,0,141.0,0,5.0,0,0.0,0,0.0,0,0.6973925611934711,0,0.0,0
2023-02-27 08:00:00,5279.0,0,7.0,0,838.0,0,892.0,0,158.0,0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 08:15:00,5079.0,0,10.0,0,632.0,0,608.0,0,156.0,0,1.0,0,0.0,0,0.0,0,0.6038513579947362,0,0.0,0
2023-02-27 08:30:00,4345.0,0,10.0,0,820.0,0,678.0,0,171.0,0,9.0,0,0.0,0,0.0,0,0.5142646420881031,0,0.0,0
2023-02-27 08:45:00,4010.0,0,9.0,0,698.0,0,569.0,0,146.0,0,1.0,0,0.0,0,0.0,0,1.2457045372735929,0,0.0,0
2023-02-27 09:00:00,5035.0,0,7.0,0,620.0,0,564.0,0,154.0,0,4.0,0,0.0,0,0.0,0,0.2010372413484309,0,0.0,0
2023-02-27 09:15:00,4223.0,0,8.0,0,656.0,0,412.0,0,156.0,0,7.0,0,0.0,0,0.0,0,0.8020625106076339,0,0.0,0
2023-02-27 09:30:00,3659.0,0,7.0,0,699.0,0,572.0,0,161.0,0,9.0,0,0.0,0,0.0,0,0.789783985396857,0,0.0,0
2023-02-27 09:45:00,3583.0,0,7.0,0,777.0,0,550.0,0,170.0,0,9.0,0,0.0,0,0.0,0,0.1126984599363871,0,0.0,0
2023-02-27 10:00:00,4275.0,0,9.0,0,723.0,0,798.0,0,188.0,0,5.0,0,0.0,0,0.0,0,1.0832215567092425,0,0.0,0
2023-02-27 10:15:00,3188.0,0,10.0,0,757.0,0,709.0,0,164.0,0,2.0,0,0.0,0,0.0,0,0.734595291629056,0,0.0,0
2023-02-27 10:30:00,3181.0,0,8.0,0,683.0,0,683.0,0,191.0,0,6.0,0,0.0,0,0.0,0,0.2627101608136333,0,0.0,0
2023-02-27 10:45:00,4976.0,0,10.0,0,777.0,0,800.0,0,167.0,0,7.0,0,0.0,0,0.0,0,0.1907851752813513,0,0.0,0
2023-02-27 11:00:00,4560.0,0,10.0,0,707.0,0,743.0,0,192.0,0,6.0,0,0.0,0,0.0,0,0.3892629722317501,0,0.0,0
2023-02-27 11:15:00,3923.0,0,7.0,0,631.0,0,575.0,0,194.0,0,8.0,0,0.0,0,0.0,0,0.5144050889139442,0,0.0,0
2023-02-27 11:30:00,4020.0,0,10.0,0,765.0,0,629.0,0,187.0,0,7.0,0,21.28932365844197,0,0.0,0,0.6597977846273839,0,0.0,0
2023-02-27 11:45:00,5027.0,0,9.0,0,714.0,0,683.0,0,183.0,0,7.0,0,0.0,0,0.0,0,0.3081322785568268,0,0.0,0
2023-02-27 12:00:00,4157.0,0,6.0,0,639.0,0,586.0,0,201.0,0,7.0,0,0.0,0,0.0,0,6.492938628885251,0,0.0,0
2023-02-27 12:15:00,4065.0,0,9.0,0,726.0,0,578.0,0,186.0,0,3.0,0,0.0,0,0.0,0,0.2084197085843533,0,0.0,0
2023-02-27 12:30:00,4634.0,0,10.0,0,665.0,0,363.0,0,186.0,0,2.0,0,0.0,0,0.0,0,0.8376945887861854,0,0.0,0
2023-02-27 12:45:00,3212.0,0,8.0,0,649.0,0,741.0,0,189.0,0,1.0,0,0.0,0,0.0,0,0.961066728358532,0,0.0,0
2023-02-27 13:00:00,4992.0,0,8.0,0,706.0,0,488.0,0,197.0,0,9.0,0,0.0,0,0.0,0,0.7139834636930961,0,0.0,0
2023-02-27 13:15:00,3226.0,0,8.0,0,768.0,0,231.0,0,193.0,0,11.0,0,0.0,0,0.0,0,0.5624630350981343,0,0.0,0
2023-02-27 13:30:00,3917.0,0,6.0,0,762.0,0,372.0,0,179.0,0,3.0,0,28.31594717629153,0,0.0,0,0.4925309202000872,0,0.0,0
2023-02-27 13:45:00,4598.0,0,10.0,0,725.0,0,436.0,0,183.0,0,4.0,0,0.0,0,0.0,0,4.057652232487886,0,0.0,0
2023-02-27 14:00:00,5533.0,0,7.0,0,871.0,0,258.0,0,156.0,0,0.0,0,39.01576289633549,0,2.067357546428373,0,0.1946976732985549,0,0.0,0
2023-02-27 14:15:00,5389.0,0,7.0,0,814.0,0,675.0,0,177.0,0,10.0,0,0.0,0,0.0,0,0.6666523748245127,0,0.0,0
2023-02-27 14:30:00,5382.0,0,8.0,0,812.0,0,615.0,0,158.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 14:45:00,6683.0,0,9.0,0,1040.0,0,657.0,0,163.0,0,21.0,0,0.0,0,0.0,0,0.8758042915484778,0,0.0,0
2023-02-27 15:00:00,5429.0,0,8.0,0,1089.0,0,715.0,0,163.0,0,11.0,0,0.0,0,0.0,0,0.2136227900706102,0,0.0,0
2023-02-27 15:15:00,7631.0,0,9.0,0,1039.0,0,1088.0,0,152.0,0,9.0,0,0.0,0,0.0,0,0.3264980011058137,0,0.0,0
2023-02-27 15:30:00,8130.0,0,6.0,0,1247.0,0,749.0,0,143.0,0,22.0,0,0.0,0,0.0,0,6.708397016661538,0,0.0,0
2023-02-27 15:45:00,8278.0,0,7.0,0,1275.0,0,783.0,0,131.0,0,12.0,0,0.0,0,0.0,0,0.6034732250149486,0,0.0,0
2023-02-27 16:00:00,6268.0,0,11.0,0,1230.0,0,1107.0,0,128.0,0,29.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2023-02-27 16:15:00,6664.0,0,6.0,0,942.0,0,1270.0,0,118.0,0,26.0,0,0.0,0,0.0,0,0.1335884156688818,0,0.0,0
2023-02-27 16:30:00,9729.0,0,12.0,0,1469.0,0,1125.0,0,135.0,0,14.0,0,23.18792877619525,0,0.0,0,0.2550366744185108,0,0.0,0
